customer_id,snapshot_date,tenure_days,monthly_spend,support_tickets_30d,last_login_days_ago,churn_label,spend_per_ticket_30d,is_dormant_30d,region_east,region_north,region_south,region_west,tenure_bucket_new,tenure_bucket_growing,tenure_bucket_established,tenure_bucket_long_term
269,2026-02-25,142,33.0893468745172,0,47,1,33.0893468745172,1,False,True,False,False,False,True,False,False
270,2026-02-23,1172,28.505124812334877,1,45,1,14.252562406167439,1,False,False,True,False,False,False,False,True
271,2026-01-27,385,48.514475405653464,1,77,1,24.257237702826732,1,False,False,True,False,False,False,True,False
272,2026-01-03,382,47.26382290209744,0,67,1,47.26382290209744,1,True,False,False,False,False,False,True,False
273,2026-01-14,357,53.689229569813996,0,81,1,53.689229569813996,1,False,False,False,True,False,True,False,False
274,2026-03-28,553,77.78795649626437,0,49,1,77.78795649626437,1,True,False,False,False,False,False,True,False
275,2026-02-07,214,49.159342968162704,0,82,1,49.159342968162704,1,False,False,True,False,False,True,False,False
276,2026-02-13,510,52.276226505961944,1,66,1,26.138113252980972,1,True,False,False,False,False,False,True,False
277,2026-02-12,252,28.83658006699012,0,66,1,28.83658006699012,1,True,False,False,False,False,True,False,False
278,2026-03-12,62,25.696388391954383,2,59,1,8.565462797318128,1,False,True,False,False,True,False,False,False
279,2026-01-06,443,68.7424417016,1,30,0,34.3712208508,1,False,False,False,True,False,False,True,False
280,2026-01-08,807,31.147803301000444,2,54,1,10.382601100333481,1,False,False,False,True,False,False,False,True
281,2026-01-25,915,29.340838927970367,0,32,0,29.340838927970367,1,False,True,False,False,False,False,False,True
282,2026-02-13,424,44.4135161817517,3,58,1,11.103379045437926,1,False,True,False,False,False,False,True,False
283,2026-03-02,389,43.647113799339174,1,22,0,21.823556899669587,0,False,True,False,False,False,False,True,False
284,2026-02-14,945,31.462402403350623,2,71,1,10.48746746778354,1,True,False,False,False,False,False,False,True
285,2026-02-09,817,40.4254017193035,0,51,1,40.4254017193035,1,False,True,False,False,False,False,False,True
286,2026-03-26,998,63.44063576475156,1,63,1,31.72031788237578,1,False,True,False,False,False,False,False,True
287,2026-01-15,1087,32.91009586752304,1,19,0,16.45504793376152,0,True,False,False,False,False,False,False,True
288,2026-02-21,985,24.094912734507425,1,71,1,12.047456367253712,1,False,True,False,False,False,False,False,True
289,2026-02-18,1123,59.13890431349688,0,72,1,59.13890431349688,1,False,True,False,False,False,False,False,True
290,2026-02-12,500,52.38445367907055,1,13,0,26.192226839535277,0,False,True,False,False,False,False,True,False
291,2026-03-14,474,35.69222069027008,0,31,0,35.69222069027008,1,True,False,False,False,False,False,True,False
292,2026-01-25,386,21.26749475809623,1,60,1,10.633747379048115,1,False,False,True,False,False,False,True,False
293,2026-03-27,283,33.83064965342155,0,78,1,33.83064965342155,1,False,False,True,False,False,True,False,False
294,2026-01-30,898,44.179433447260934,0,66,1,44.179433447260934,1,True,False,False,False,False,False,False,True
295,2026-02-19,857,62.48508134825728,0,42,1,62.48508134825728,1,False,True,False,False,False,False,False,True
296,2026-02-16,961,29.451270376955144,2,26,0,9.817090125651715,0,True,False,False,False,False,False,False,True
297,2026-03-18,201,43.7322017773279,3,81,1,10.933050444331975,1,False,False,True,False,False,True,False,False
298,2026-02-09,590,55.127169898423475,0,78,1,55.127169898423475,1,True,False,False,False,False,False,True,False
299,2026-01-26,267,9.280989898171192,2,80,1,3.0936632993903976,1,True,False,False,False,False,True,False,False
300,2026-01-02,1071,60.5067925190835,1,27,0,30.25339625954175,0,True,False,False,False,False,False,False,True
301,2026-02-02,321,27.26324141690344,2,39,0,9.087747138967813,1,False,True,False,False,False,True,False,False
302,2026-03-16,173,49.979932401854015,1,21,0,24.989966200927007,0,False,True,False,False,False,True,False,False
303,2026-01-01,684,48.70024724416116,1,85,1,24.35012362208058,1,True,False,False,False,False,False,True,False
304,2026-03-22,1055,61.26879587195768,3,78,1,15.31719896798942,1,False,True,False,False,False,False,False,True
305,2026-02-18,1098,53.263865713403106,1,15,0,26.631932856701553,0,False,False,True,False,False,False,False,True
306,2026-01-13,116,9.340642624050282,0,22,0,9.340642624050282,0,True,False,False,False,False,True,False,False
307,2026-01-28,391,33.22831129266013,0,49,1,33.22831129266013,1,False,False,False,True,False,False,True,False
308,2026-02-19,185,47.0730769402992,1,37,0,23.5365384701496,1,True,False,False,False,False,True,False,False
309,2026-01-29,370,42.0753017082032,1,41,1,21.0376508541016,1,False,False,False,True,False,False,True,False
310,2026-01-10,641,52.16416094635156,0,33,0,52.16416094635156,1,True,False,False,False,False,False,True,False
311,2026-03-01,337,56.84049833504558,3,60,1,14.210124583761395,1,False,False,True,False,False,True,False,False
312,2026-03-02,81,54.12677604644519,1,80,1,27.063388023222593,1,False,True,False,False,True,False,False,False
313,2026-01-11,612,41.785875861683024,1,82,1,20.892937930841512,1,True,False,False,False,False,False,True,False
314,2026-01-26,64,17.304944833192792,1,40,0,8.652472416596396,1,False,False,False,True,True,False,False,False
315,2026-01-22,272,38.167781267177745,0,74,1,38.167781267177745,1,False,False,True,False,False,True,False,False
316,2026-03-01,1,51.245522222084325,1,62,1,25.622761111042163,1,False,True,False,False,True,False,False,False
317,2026-03-07,105,28.643291211742834,1,17,0,14.321645605871417,0,False,True,False,False,False,True,False,False
318,2026-03-07,524,54.46912095182364,0,71,1,54.46912095182364,1,True,False,False,False,False,False,True,False
319,2026-03-26,1021,58.62589945900957,1,31,0,29.312949729504783,1,True,False,False,False,False,False,False,True
320,2026-03-11,929,46.90300464443764,1,56,1,23.45150232221882,1,False,True,False,False,False,False,False,True
321,2026-01-29,119,2.0,1,64,1,1.0,1,False,True,False,False,False,True,False,False
322,2026-01-10,42,25.82867455932295,3,84,1,6.457168639830737,1,True,False,False,False,True,False,False,False
323,2026-02-25,406,73.29283737834123,0,85,1,73.29283737834123,1,False,False,True,False,False,False,True,False
324,2026-03-24,783,36.80193310457433,1,72,1,18.400966552287166,1,False,False,True,False,False,False,False,True
325,2026-03-29,896,15.23785165306506,0,45,1,15.23785165306506,1,False,False,True,False,False,False,False,True
326,2026-01-21,987,63.528710824654084,1,36,0,31.764355412327042,1,True,False,False,False,False,False,False,True
327,2026-01-22,411,45.200333873155095,0,39,0,45.200333873155095,1,True,False,False,False,False,False,True,False
328,2026-01-04,202,61.57410733436588,0,85,1,61.57410733436588,1,False,True,False,False,False,True,False,False
329,2026-01-13,32,49.15438012829048,1,18,0,24.57719006414524,0,False,True,False,False,True,False,False,False
330,2026-02-19,177,51.878387043182535,1,47,1,25.939193521591267,1,True,False,False,False,False,True,False,False
331,2026-02-19,79,50.445138715717746,0,61,1,50.445138715717746,1,True,False,False,False,True,False,False,False
332,2026-02-03,1033,55.462324678815,1,2,0,27.7311623394075,0,False,True,False,False,False,False,False,True
333,2026-01-28,322,79.16145672834148,2,57,1,26.38715224278049,1,False,True,False,False,False,True,False,False
334,2026-03-16,987,59.56509503938782,2,23,0,19.85503167979594,0,True,False,False,False,False,False,False,True
335,2026-02-11,664,21.294910232316976,2,25,0,7.098303410772325,0,False,False,True,False,False,False,True,False
336,2026-03-14,647,51.69992272918355,2,55,1,17.233307576394516,1,False,True,False,False,False,False,True,False
337,2026-03-28,546,62.122211521548266,0,0,0,62.122211521548266,0,True,False,False,False,False,False,True,False
338,2026-01-29,983,63.040512098042186,2,14,0,21.01350403268073,0,False,True,False,False,False,False,False,True
339,2026-01-19,53,38.600925254113506,2,40,0,12.866975084704501,1,False,True,False,False,True,False,False,False
340,2026-03-27,112,62.47416667782191,0,52,1,62.47416667782191,1,True,False,False,False,False,True,False,False
341,2026-02-27,508,58.91613599326808,1,9,0,29.45806799663404,0,False,True,False,False,False,False,True,False
342,2026-01-27,473,83.58776155454595,0,32,0,83.58776155454595,1,False,True,False,False,False,False,True,False
343,2026-02-25,655,33.74997395627233,1,27,0,16.874986978136164,0,False,False,False,True,False,False,True,False
344,2026-02-16,885,37.38899135399362,0,48,1,37.38899135399362,1,False,True,False,False,False,False,False,True
345,2026-03-23,705,40.40821427310069,1,27,0,20.204107136550345,0,True,False,False,False,False,False,True,False
346,2026-01-24,309,37.64666774941837,5,0,1,6.274444624903062,0,False,False,False,True,False,True,False,False
347,2026-03-31,393,31.649688753545956,1,47,1,15.824844376772978,1,False,False,False,True,False,False,True,False
348,2026-03-26,903,3.5598674148938514,2,76,1,1.1866224716312839,1,False,False,False,True,False,False,False,True
349,2026-01-17,242,38.47950789415299,0,52,1,38.47950789415299,1,False,False,True,False,False,True,False,False
350,2026-01-15,605,50.54037089549857,2,32,0,16.846790298499524,1,False,False,False,True,False,False,True,False
351,2026-02-17,647,37.60167231741134,0,43,1,37.60167231741134,1,False,True,False,False,False,False,True,False
352,2026-01-05,900,74.03071775293665,3,12,1,18.507679438234163,0,False,False,True,False,False,False,False,True
353,2026-01-27,857,45.200637190737936,0,21,0,45.200637190737936,0,False,True,False,False,False,False,False,True
354,2026-02-09,558,64.36543582776203,0,39,0,64.36543582776203,1,True,False,False,False,False,False,True,False
355,2026-03-29,371,48.92130619094952,2,53,1,16.30710206364984,1,False,False,False,True,False,False,True,False
356,2026-03-31,442,57.39610964839887,1,43,1,28.698054824199435,1,False,False,False,True,False,False,True,False
357,2026-01-14,494,49.18862330900343,1,86,1,24.594311654501716,1,False,False,False,True,False,False,True,False
358,2026-03-22,263,65.53176947855344,2,57,1,21.843923159517814,1,False,True,False,False,False,True,False,False
359,2026-01-09,750,45.83909025198601,2,2,0,15.279696750662003,0,False,False,False,True,False,False,False,True
360,2026-03-09,250,52.44181062133178,0,47,1,52.44181062133178,1,True,False,False,False,False,True,False,False
361,2026-03-18,778,50.49499400475066,1,52,1,25.24749700237533,1,False,False,True,False,False,False,False,True
362,2026-03-22,902,40.67571812809022,2,3,0,13.558572709363405,0,False,True,False,False,False,False,False,True
363,2026-01-21,1154,51.074734783870156,2,34,0,17.024911594623386,1,False,True,False,False,False,False,False,True
364,2026-03-22,143,78.51579369296523,1,78,1,39.257896846482616,1,False,False,False,True,False,True,False,False
365,2026-01-11,911,40.94404586856837,2,32,0,13.648015289522789,1,False,False,True,False,False,False,False,True
366,2026-02-16,104,51.291973392798724,1,41,1,25.645986696399362,1,True,False,False,False,False,True,False,False
367,2026-02-12,405,63.86668426304164,2,19,0,21.288894754347215,0,False,False,False,True,False,False,True,False
368,2026-01-29,212,62.103799214164205,1,6,0,31.051899607082103,0,False,False,True,False,False,True,False,False
369,2026-01-02,195,45.17574626579048,0,28,0,45.17574626579048,0,False,True,False,False,False,True,False,False
370,2026-03-11,211,9.249169455639574,0,69,1,9.249169455639574,1,False,False,True,False,False,True,False,False
371,2026-01-31,53,52.75054227972699,0,88,1,52.75054227972699,1,False,True,False,False,True,False,False,False
372,2026-03-01,987,11.707886120654209,2,59,1,3.902628706884736,1,False,True,False,False,False,False,False,True
373,2026-02-06,74,67.04905846411847,1,74,1,33.52452923205924,1,False,False,False,True,True,False,False,False
374,2026-02-03,478,47.54210806789891,1,58,1,23.771054033949454,1,False,False,True,False,False,False,True,False
375,2026-03-21,839,59.99511029807984,1,59,1,29.99755514903992,1,True,False,False,False,False,False,False,True
376,2026-01-09,1188,31.468332927284234,1,38,0,15.734166463642117,1,True,False,False,False,False,False,False,True
377,2026-03-08,1024,21.712387900499184,2,5,0,7.237462633499728,0,True,False,False,False,False,False,False,True
378,2026-03-09,165,48.91131576211751,0,36,0,48.91131576211751,1,True,False,False,False,False,True,False,False
379,2026-02-04,1185,44.49594840065787,2,77,1,14.831982800219292,1,False,True,False,False,False,False,False,True
380,2026-01-24,784,37.626887607642516,0,48,1,37.626887607642516,1,True,False,False,False,False,False,False,True
381,2026-01-01,216,46.26991921099145,0,68,1,46.26991921099145,1,False,False,False,True,False,True,False,False
382,2026-03-26,539,86.5115383804839,2,4,0,28.8371794601613,0,False,True,False,False,False,False,True,False
383,2026-03-27,1101,57.517883210535864,2,18,0,19.17262773684529,0,False,True,False,False,False,False,False,True
384,2026-01-22,472,60.74247908794978,0,26,0,60.74247908794978,0,True,False,False,False,False,False,True,False
385,2026-01-03,221,57.65905337330034,0,32,0,57.65905337330034,1,False,False,False,True,False,True,False,False
386,2026-01-12,1050,67.1919321577829,1,88,1,33.59596607889145,1,False,False,True,False,False,False,False,True
387,2026-01-07,1143,42.14892490648883,1,41,1,21.074462453244415,1,False,False,False,True,False,False,False,True
388,2026-03-16,1170,14.178580384870592,2,59,1,4.726193461623531,1,False,True,False,False,False,False,False,True
389,2026-03-22,1146,42.17120800490985,1,58,1,21.085604002454925,1,True,False,False,False,False,False,False,True
390,2026-01-14,1047,57.17603564994753,1,37,0,28.588017824973765,1,False,False,False,True,False,False,False,True
391,2026-03-09,545,30.452994073273896,1,86,1,15.226497036636948,1,False,False,True,False,False,False,True,False
392,2026-01-17,231,42.35451074266005,2,20,0,14.11817024755335,0,True,False,False,False,False,True,False,False
393,2026-02-03,740,34.623453854965305,2,3,0,11.541151284988436,0,False,True,False,False,False,False,False,True
394,2026-02-23,265,67.53043877764696,1,67,1,33.76521938882348,1,True,False,False,False,False,True,False,False
395,2026-03-06,568,56.241855231098455,1,58,1,28.120927615549228,1,True,False,False,False,False,False,True,False
396,2026-03-20,787,54.77310930965939,0,23,0,54.77310930965939,0,False,False,False,True,False,False,False,True
397,2026-01-05,1135,54.324019696814574,1,78,1,27.162009848407287,1,False,True,False,False,False,False,False,True
398,2026-01-18,347,44.44126121171809,2,14,0,14.813753737239365,0,False,False,True,False,False,True,False,False
399,2026-01-26,303,47.96334423791255,3,22,1,11.990836059478138,0,True,False,False,False,False,True,False,False
400,2026-01-28,881,27.222231292015238,0,13,0,27.222231292015238,0,False,False,False,True,False,False,False,True
401,2026-03-31,8,12.203370318741484,0,16,0,12.203370318741484,0,False,True,False,False,True,False,False,False
402,2026-03-11,680,47.25121695517536,4,65,1,9.450243391035071,1,True,False,False,False,False,False,True,False
403,2026-01-29,895,49.85985384408217,1,63,1,24.929926922041084,1,False,False,False,True,False,False,False,True
404,2026-03-29,661,63.138968526380665,0,57,1,63.138968526380665,1,True,False,False,False,False,False,True,False
405,2026-02-14,461,68.57003724123551,1,77,1,34.285018620617755,1,False,False,True,False,False,False,True,False
406,2026-02-15,994,68.5499772749842,2,6,0,22.849992424994735,0,False,True,False,False,False,False,False,True
